id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
6952,3320,256,3,321.69
6953,3321,441,1,341.16
6954,3321,214,3,174.41
6955,3322,158,1,49.49
6956,3323,428,2,164.3
6957,3323,414,1,357.07
6958,3323,445,2,81.95
6959,3323,105,1,34.47
6960,3324,159,1,211.54
6961,3325,156,3,423.4
6962,3325,179,1,429.45
6963,3325,225,3,64.09
6964,3325,381,1,287.42
6965,3325,380,2,99.79
6966,3326,273,1,31.21
6967,3326,133,2,166.78
6968,3326,408,2,295.54
6969,3326,287,1,441.94
6970,3327,481,3,373.61
6971,3327,489,1,346.62
6972,3327,290,1,94.51
6973,3327,410,3,277.66
6974,3328,116,3,114.28
6975,3329,251,1,370.99
6976,3329,172,2,122.22
6977,3329,171,1,323.05
6978,3330,304,3,360.23
6979,3330,329,3,179.69
6980,3330,197,3,343.32
6981,3331,189,2,202.94
6982,3331,185,2,233.65
6983,3331,314,3,202.32
6984,3331,429,1,224.59
6985,3331,227,1,165.86
6986,3332,274,1,27.13
6987,3332,358,2,64.78
6988,3332,242,1,298.32
6989,3332,196,2,350.81
6990,3333,169,3,413.47
6991,3333,293,3,318.71
6992,3333,232,3,432.37
6993,3334,245,1,298.43
6994,3335,473,3,102.04
6995,3335,133,2,151.06
6996,3336,454,3,257.49
6997,3336,261,2,173.81
6998,3337,373,2,293.14
6999,3337,233,1,67.54
7000,3337,399,2,148.01
7001,3338,169,3,316.77
7002,3338,348,1,364.53
7003,3338,271,3,370.75
7004,3339,385,3,296.34
7005,3339,196,2,402.03
7006,3339,455,2,335.72
7007,3339,434,2,90.15
7008,3339,111,1,380.54
7009,3340,413,2,227.44
7010,3340,490,2,339.41
7011,3340,265,2,442.25
7012,3340,390,3,233.06
7013,3340,117,3,422.94
7014,3341,380,2,119.73
7015,3341,166,3,154.16
7016,3341,191,1,437.83
7017,3341,274,1,26.4
7018,3341,475,1,429.07
7019,3342,436,2,169.34
7020,3342,201,3,381.06
7021,3343,428,2,147.82
7022,3343,206,2,114.72
7023,3344,443,3,310.62
7024,3344,190,2,81.56
7025,3344,286,3,373.46
7026,3344,351,1,30.31
7027,3345,478,1,173.04
7028,3346,163,2,90.22
7029,3346,206,2,127.87
7030,3346,311,1,194.03
7031,3347,424,1,381.98
7032,3347,145,2,397.7
7033,3347,259,2,236.19
7034,3347,354,3,190.34
7035,3347,335,1,30.03
7036,3348,211,2,261.38
7037,3348,443,3,264.49
7038,3348,143,1,98.27
7039,3348,243,3,159.08
7040,3348,498,1,411.38
7041,3349,470,2,227.11
7042,3349,318,2,384.8
7043,3350,164,2,461.17
7044,3350,179,1,353.81
7045,3351,173,3,233.78
7046,3351,374,3,247.05
7047,3351,344,3,212.25
7048,3351,442,3,407.29
7049,3351,270,1,71.3
7050,3352,437,2,350.3
7051,3352,125,3,40.76
7052,3352,484,2,137.52
7053,3352,297,2,382.52
7054,3353,451,3,373.32
7055,3354,261,3,207.45
7056,3354,269,3,242.55
7057,3354,250,1,167.81
7058,3354,393,1,153.21
7059,3354,493,1,333.79
7060,3355,488,3,56.35
7061,3355,263,2,176.94
7062,3355,188,2,139.29
7063,3355,165,1,394.57
7064,3356,467,3,347.2
7065,3356,106,3,302.55
7066,3356,310,1,252.05
7067,3356,451,2,302.12
7068,3357,267,1,301.41
7069,3357,438,1,411.49
7070,3357,282,2,351.56
7071,3357,456,1,66.69
7072,3357,477,1,357.9
7073,3358,325,1,30.72
7074,3358,249,3,295.57
7075,3358,265,2,451.78
7076,3358,202,1,206.47
7077,3358,431,2,133.83
7078,3359,478,2,151.54
7079,3359,249,1,260.7
7080,3359,251,2,280.8
7081,3359,484,2,102.83
7082,3360,208,1,355.68
7083,3360,203,1,189.17
7084,3360,214,1,168.57
7085,3360,201,1,381.33
7086,3360,477,2,405.38
7087,3361,295,2,172.84
7088,3361,333,1,282.59
7089,3361,273,1,32.57
7090,3361,296,2,164.54
7091,3361,298,3,126.42
7092,3362,110,3,345.88
7093,3362,465,1,341.05
7094,3362,125,2,41.9
7095,3363,291,2,227.42
7096,3363,477,1,451.63
7097,3363,491,2,193.3
7098,3363,155,3,174.73
7099,3364,193,3,441.77
7100,3365,201,3,368.19
7101,3365,246,3,350.97
7102,3365,263,3,190.14
7103,3366,126,1,253.96
7104,3366,135,3,210.53
7105,3366,180,1,67.2
7106,3366,350,1,340.79
7107,3367,372,3,193.06
7108,3367,211,3,284.88
7109,3368,345,1,171.23
7110,3368,360,3,274.12
7111,3369,387,1,41.77
7112,3369,374,2,232.58
7113,3370,150,2,449.54
7114,3370,369,1,124.69
7115,3371,334,2,206.3
7116,3371,153,3,179.04
7117,3371,367,2,149.07
7118,3372,484,1,133.77
7119,3372,168,2,394.39
7120,3372,145,2,438.78
7121,3373,415,1,284.61
7122,3373,155,2,163.87
7123,3373,273,3,36.83
7124,3373,351,1,30.74
7125,3373,143,3,104.21
7126,3374,249,3,299.76
7127,3374,223,2,156.22
7128,3374,481,2,384.74
7129,3374,319,1,143.34
7130,3375,276,3,102.79
7131,3375,352,2,366.07
7132,3375,133,1,131.66
7133,3376,265,2,385.25
7134,3376,318,3,314.22
7135,3377,297,1,385.31
7136,3378,187,2,184.77
7137,3378,269,2,274.58
7138,3378,200,2,443.93
7139,3378,148,3,209.07
7140,3379,248,1,334.32
7141,3379,271,1,405.62
7142,3380,306,1,194.7
7143,3380,260,3,372.62
7144,3380,425,3,291.1
7145,3381,255,3,309.12
7146,3381,320,3,350.32
7147,3381,463,2,215.71
7148,3381,159,3,176.64
7149,3382,212,3,249.08
7150,3382,438,1,457.06
7151,3382,166,2,128.96
7152,3382,362,3,151.53
7153,3383,244,1,132.44
7154,3383,280,1,102.33
7155,3383,134,2,249.82
7156,3383,259,3,224.13
7157,3384,380,3,108.42
7158,3385,455,2,275.49
7159,3385,320,3,300.43
7160,3385,380,2,103.29
7161,3386,346,2,210.83
7162,3386,258,1,80.81
7163,3386,482,1,81.79
7164,3387,457,3,68.89
7165,3387,145,1,398.36
7166,3387,498,2,343.39
7167,3387,170,3,185.21
7168,3387,418,2,389.3
7169,3388,288,2,373.84
7170,3388,466,1,301.56
7171,3388,356,3,332.35
7172,3388,221,3,208.52
7173,3389,326,3,319.27
7174,3389,232,2,364.19
7175,3389,118,3,321.69
7176,3389,451,3,358.93
7177,3390,341,1,169.98
7178,3390,491,1,191.71
7179,3390,461,1,89.65
7180,3390,212,3,255.8
7181,3390,241,1,99.76
7182,3391,272,3,281.43
7183,3391,194,2,324.48
7184,3392,349,1,353.81
7185,3393,128,1,250.38
7186,3393,106,2,287.67
7187,3394,324,3,370.14
7188,3394,357,2,317.06
7189,3394,361,2,378.65
7190,3395,340,3,316.49
7191,3395,256,2,328.05
7192,3395,421,3,217.7
7193,3395,418,3,328.09
7194,3395,339,3,157.78
7195,3396,151,2,35.45
7196,3397,335,3,24.11
7197,3398,135,3,194.2
7198,3398,128,2,211.2
7199,3398,191,1,381.03
7200,3398,393,2,158.55
7201,3399,433,3,131.9
7202,3399,205,1,200.97
7203,3399,444,3,68.33
7204,3399,301,3,143.08
7205,3399,378,3,307.94
7206,3400,369,2,138.57
7207,3400,111,1,371.73
7208,3400,298,2,153.66
7209,3400,217,1,233.44
7210,3400,172,2,139.16
7211,3401,487,1,350.69
7212,3401,327,2,66.01
7213,3401,149,1,464.26
7214,3402,389,2,194.81
7215,3402,344,2,229.02
7216,3403,314,3,212.46
7217,3403,116,3,127.05
7218,3403,424,3,329.26
7219,3403,487,3,292.0
7220,3403,128,2,197.05
7221,3404,368,2,154.89
7222,3404,304,1,377.46
7223,3405,330,2,397.2
7224,3405,178,1,162.07
7225,3405,201,2,385.46
7226,3405,265,2,385.67
7227,3405,244,3,169.08
7228,3406,277,3,104.62
7229,3407,421,1,221.16
7230,3407,256,3,332.08
7231,3407,429,3,170.61
7232,3407,466,2,379.1
7233,3407,134,1,188.35
7234,3408,117,3,363.53
7235,3409,122,2,124.09
7236,3409,499,1,123.73
7237,3409,244,1,128.24
7238,3409,331,1,445.84
7239,3409,467,2,408.54
7240,3410,352,3,422.34
7241,3410,140,1,354.18
7242,3411,260,1,388.39
7243,3411,421,2,267.91
7244,3412,394,2,117.66
7245,3412,302,1,332.1
7246,3412,489,2,275.1
7247,3412,341,3,163.13
7248,3412,438,3,369.05
7249,3413,473,1,98.32
7250,3413,429,3,218.37
7251,3413,118,1,374.62
7252,3414,237,3,227.59
7253,3414,142,3,284.14
7254,3414,145,2,351.43
7255,3414,111,3,283.6
7256,3415,316,1,292.78
7257,3415,174,2,317.08
7258,3415,440,3,59.42
7259,3415,401,2,163.19
7260,3415,419,2,147.32
7261,3416,148,3,261.68
7262,3416,188,2,174.68
7263,3416,280,2,107.8
7264,3417,263,3,209.28
7265,3417,453,2,190.19
7266,3417,324,1,310.86
7267,3417,210,2,288.87
7268,3418,337,1,289.48
7269,3418,338,1,233.25
7270,3418,395,3,405.44
7271,3418,200,3,376.02
7272,3419,145,2,404.41
7273,3419,481,2,482.53
7274,3419,486,2,362.98
7275,3419,101,1,454.24
7276,3419,325,3,28.27
7277,3420,478,2,160.16
7278,3420,194,2,353.24
7279,3421,201,1,334.71
7280,3421,106,1,267.19
7281,3421,355,3,203.59
7282,3422,316,2,261.87
7283,3423,389,2,185.0
7284,3423,145,3,351.96
7285,3423,377,2,407.64
7286,3424,408,3,340.04
7287,3424,457,2,61.0
7288,3424,200,3,443.05
7289,3425,470,3,232.33
7290,3425,294,3,87.15
7291,3426,357,2,366.9
7292,3426,451,1,333.48
7293,3426,291,3,233.58
7294,3426,373,2,278.96
7295,3427,268,2,284.55
7296,3427,298,2,146.44
7297,3427,397,1,159.55
7298,3428,248,1,357.64
7299,3428,359,1,135.39
7300,3428,177,1,398.07
7301,3428,336,2,154.53
7302,3429,171,1,354.16
7303,3430,486,1,355.54
7304,3430,292,3,349.96
7305,3430,393,2,122.21
7306,3431,290,3,77.06
7307,3431,328,1,472.36
7308,3431,495,3,71.14
7309,3432,317,1,375.31
7310,3432,437,2,391.47
7311,3432,320,1,363.54
7312,3432,385,1,268.48
7313,3433,131,2,97.22
7314,3433,132,1,54.18
7315,3433,262,3,347.85
7316,3433,467,3,344.52
7317,3433,320,2,373.78
7318,3434,436,3,201.9
7319,3434,409,2,193.24
7320,3434,226,3,310.04
7321,3434,428,1,129.9
7322,3435,493,1,317.48
7323,3435,201,3,398.69
7324,3435,329,2,171.03
7325,3435,208,3,317.06
7326,3435,305,3,238.08
7327,3436,177,2,375.86
7328,3436,330,1,387.92
7329,3436,469,2,298.22
7330,3436,153,2,161.87
7331,3436,481,1,446.56
7332,3437,352,3,373.74
7333,3438,221,2,187.65
7334,3438,352,1,356.01
7335,3438,285,1,187.23
7336,3438,410,3,366.86
7337,3438,365,2,336.72
7338,3439,307,1,375.54
7339,3439,207,2,453.11
7340,3439,500,3,274.63
7341,3439,130,3,207.24
7342,3439,179,3,418.25
7343,3440,195,3,232.65
7344,3440,129,2,83.17
7345,3440,334,3,187.46
7346,3440,497,3,183.36
7347,3441,444,3,89.45
7348,3441,409,2,231.41
7349,3441,135,3,258.94
7350,3441,434,3,82.03
7351,3442,357,3,270.5
7352,3442,217,1,313.81
7353,3442,211,3,305.37
7354,3442,122,3,109.86
7355,3443,172,2,138.15
7356,3443,464,1,298.59
7357,3443,244,3,143.71
7358,3444,197,2,308.04
7359,3444,371,3,87.85
7360,3444,411,1,392.36
7361,3444,310,2,259.12
7362,3445,398,2,115.01
7363,3445,222,2,334.31
7364,3446,236,2,196.46
7365,3446,205,3,217.48
7366,3447,492,1,276.56
7367,3447,439,3,415.52
7368,3447,118,1,378.57
7369,3447,384,3,217.22
7370,3448,361,3,379.24
7371,3448,282,3,277.61
7372,3449,114,3,77.03
7373,3450,362,2,183.55
7374,3450,452,3,160.73
7375,3450,458,2,94.1
7376,3450,261,3,234.24
7377,3450,268,1,266.57
7378,3451,115,2,53.67
7379,3451,340,3,353.51
7380,3451,470,3,207.11
7381,3451,240,1,49.69
7382,3451,265,1,349.72
7383,3452,417,3,346.63
7384,3452,467,1,369.12
7385,3452,470,3,198.56
7386,3453,334,1,253.72
7387,3453,173,3,233.09
7388,3453,294,3,93.63
7389,3453,488,2,51.48
7390,3454,118,1,420.45
7391,3454,106,1,281.52
7392,3455,480,1,168.58
7393,3455,344,2,176.52
7394,3455,414,2,377.05
7395,3456,456,3,82.54
7396,3456,376,3,198.73
7397,3456,264,1,408.34
7398,3456,224,3,78.05
7399,3457,447,1,108.05
7400,3457,323,3,258.29
7401,3457,137,1,60.92
7402,3457,120,2,257.09
7403,3457,104,1,483.66
7404,3458,495,3,59.22
7405,3458,279,2,97.3
7406,3458,278,3,79.63
7407,3458,400,3,122.68
7408,3458,174,2,368.76
7409,3459,324,2,392.16
7410,3459,193,1,467.19
7411,3459,481,3,339.96
7412,3460,244,1,171.1
7413,3460,497,3,203.97
7414,3460,436,1,158.13
7415,3461,389,3,223.4
7416,3461,127,1,331.6
7417,3461,263,2,205.36
7418,3461,401,1,184.9
7419,3462,478,3,140.7
7420,3462,323,3,313.44
7421,3462,134,1,190.7
7422,3463,311,1,213.17
7423,3463,133,1,149.9
7424,3464,250,1,151.42
7425,3464,358,3,89.12
7426,3464,333,1,211.22
7427,3464,452,2,160.18
7428,3465,218,3,199.05
7429,3465,242,2,311.33
7430,3465,326,3,308.5
7431,3465,488,3,52.46
7432,3465,304,1,334.65
7433,3466,104,3,460.01
7434,3466,247,1,159.82
7435,3467,358,2,90.94
7436,3468,127,3,285.82
7437,3468,481,1,400.0
7438,3468,177,3,389.76
7439,3468,235,3,249.69
7440,3469,482,3,84.04
7441,3469,267,2,257.11
7442,3469,383,1,242.28
7443,3470,240,1,54.51
7444,3470,224,3,63.09
7445,3470,320,2,272.0
7446,3471,136,3,304.89
7447,3471,356,3,251.87
7448,3471,127,3,283.77
7449,3471,230,3,253.29
7450,3472,342,1,114.59
7451,3472,295,1,218.52
7452,3472,473,1,103.64
7453,3472,301,1,158.81
7454,3472,259,2,205.39
7455,3473,285,1,143.9
7456,3474,500,3,268.95
7457,3474,214,2,210.47
7458,3475,422,2,369.45
7459,3475,322,1,121.09
7460,3475,285,1,136.6
7461,3475,417,1,294.46
7462,3476,430,2,271.07
7463,3476,320,2,330.66
7464,3476,395,1,367.96
7465,3477,394,3,113.06
7466,3477,399,1,125.21
7467,3477,258,2,78.23
7468,3477,337,1,267.66
7469,3478,122,3,118.69
7470,3478,179,1,347.26
7471,3478,493,3,267.49
7472,3478,299,1,381.04
7473,3478,114,1,81.76
7474,3479,355,1,183.04
7475,3479,494,2,438.65
7476,3479,446,3,351.81
7477,3480,152,1,254.63
7478,3481,126,1,221.03
7479,3481,314,3,208.36
7480,3481,349,2,420.05
7481,3481,424,3,383.8
7482,3481,213,1,396.94
7483,3482,225,1,48.94
7484,3482,290,1,88.44
7485,3482,374,1,295.79
7486,3482,298,1,118.93
7487,3482,478,1,149.11
7488,3483,425,1,254.65
7489,3483,314,2,190.79
7490,3483,383,2,253.94
7491,3484,118,3,353.05
7492,3484,271,3,424.59
7493,3484,126,3,226.87
7494,3484,385,3,284.19
7495,3484,459,1,257.33
7496,3485,341,2,162.37
7497,3485,128,1,190.86
7498,3485,239,1,196.06
7499,3486,333,3,289.8
7500,3486,426,1,318.72
7501,3486,418,3,338.67
7502,3487,471,1,73.37
7503,3487,372,3,148.0
7504,3487,159,2,189.26
7505,3487,425,1,239.35
7506,3487,239,2,216.66
7507,3488,437,3,412.15
7508,3488,157,2,426.1
7509,3488,102,2,271.17
7510,3488,313,1,252.4
7511,3488,301,2,161.59
7512,3489,249,2,258.88
7513,3489,221,3,178.13
7514,3489,213,2,286.7
7515,3490,318,2,364.98
7516,3490,418,2,363.0
7517,3490,124,1,302.34
7518,3490,242,2,234.45
7519,3491,220,3,410.82
7520,3491,320,1,365.5
7521,3492,238,3,219.53
7522,3492,415,3,290.03
7523,3492,432,2,188.08
7524,3492,298,1,130.74
7525,3493,307,1,369.14
7526,3493,376,1,161.3
7527,3494,203,1,206.75
7528,3494,143,3,127.28
7529,3495,277,2,107.41
7530,3495,156,2,349.38
7531,3496,349,3,407.02
7532,3496,197,2,312.53
7533,3497,199,2,356.35
7534,3497,190,1,65.85
7535,3497,483,1,281.52
7536,3497,295,1,191.45
7537,3497,309,3,127.64
7538,3498,278,3,71.26
7539,3498,442,3,333.69
7540,3499,439,1,475.16
7541,3499,425,3,259.87
7542,3499,457,3,59.24
7543,3500,108,3,203.92
7544,3500,329,2,203.41
7545,3500,332,1,124.64
7546,3501,395,3,427.58
7547,3501,482,2,90.72
7548,3502,325,2,31.38
7549,3502,129,2,91.11
7550,3502,225,3,63.75
7551,3503,269,1,318.58
7552,3503,120,3,259.31
7553,3504,261,1,194.09
7554,3504,440,1,75.37
7555,3504,289,1,112.06
7556,3505,222,2,394.41
7557,3505,104,1,346.59
7558,3505,496,1,329.95
7559,3505,125,3,39.6
7560,3506,411,1,437.06
7561,3506,267,1,220.62
7562,3506,353,3,31.0
7563,3507,111,1,297.09
7564,3507,296,3,183.29
7565,3508,445,1,84.89
7566,3508,253,1,101.75
7567,3508,343,1,327.38
7568,3508,318,3,376.08
7569,3509,146,1,401.8
7570,3509,423,2,254.44
7571,3509,108,3,235.12
7572,3509,157,3,389.13
7573,3509,429,1,185.2
7574,3510,277,1,100.8
7575,3510,284,1,327.72
7576,3510,454,3,293.75
7577,3511,497,1,206.33
7578,3511,209,2,69.09
7579,3511,340,1,311.3
7580,3511,319,3,183.0
7581,3511,365,1,391.0
7582,3512,367,3,139.28
7583,3512,296,3,171.1
7584,3513,340,3,359.6
7585,3513,201,3,311.08
7586,3514,410,1,319.11
7587,3514,109,2,322.89
7588,3514,298,2,144.73
7589,3514,102,1,371.89
7590,3514,104,2,389.17
7591,3515,284,3,280.08
7592,3515,446,3,307.99
7593,3515,362,1,157.91
7594,3516,219,1,332.37
7595,3516,191,2,381.1
7596,3516,294,1,92.24
7597,3516,172,2,135.31
7598,3517,355,1,188.82
7599,3517,414,2,480.47
7600,3518,175,3,269.47
7601,3518,123,2,336.84
7602,3519,338,1,220.04
7603,3519,268,1,343.11
7604,3519,488,3,51.98
7605,3520,402,1,331.74
7606,3520,490,2,290.55
7607,3520,389,2,174.25
7608,3521,290,1,90.02
7609,3521,438,2,357.42
7610,3521,401,2,196.94
7611,3522,131,3,121.08
7612,3522,132,3,56.21
7613,3522,388,3,350.1
7614,3522,181,2,202.22
7615,3523,459,2,299.29
7616,3524,159,2,216.18
7617,3524,136,3,323.44
7618,3525,460,1,296.28
7619,3526,259,3,249.15
7620,3526,429,1,182.35
7621,3526,248,1,313.42
7622,3526,122,2,121.09
7623,3527,438,1,448.35
7624,3527,367,2,178.04
7625,3527,337,3,263.65
7626,3527,197,3,277.47
7627,3527,264,3,401.92
7628,3528,390,1,296.58
7629,3528,133,3,151.84
7630,3528,349,2,422.21
7631,3528,239,3,213.79
7632,3528,282,2,321.94
7633,3529,184,3,69.52
7634,3530,445,3,76.51
7635,3530,324,1,348.18
7636,3530,320,2,339.58
7637,3530,278,2,83.74
7638,3530,142,3,316.17
7639,3531,166,3,173.27
7640,3531,215,3,199.23
7641,3532,353,2,33.28
7642,3532,429,3,176.33
7643,3532,192,1,68.23
7644,3532,478,3,165.0
7645,3532,272,2,290.1
7646,3533,487,2,324.16
7647,3533,360,3,260.56
7648,3533,219,3,294.67
7649,3534,203,3,204.05
7650,3534,286,1,423.14
7651,3534,247,1,177.28
7652,3534,199,2,297.94
7653,3534,487,2,336.47
7654,3535,281,1,403.63
7655,3536,295,2,167.87
7656,3536,111,2,281.27
7657,3536,471,3,77.96
7658,3537,484,2,119.42
7659,3537,284,2,274.09
7660,3538,154,1,28.49
7661,3538,441,1,476.22
7662,3538,210,1,324.62
7663,3538,153,3,173.18
7664,3539,274,2,35.39
7665,3539,150,2,410.01
7666,3539,215,1,243.3
7667,3539,385,2,257.25
7668,3539,151,2,33.97
7669,3540,310,1,215.55
7670,3540,312,3,147.34
7671,3541,159,2,218.09
7672,3541,204,2,427.47
7673,3542,237,2,284.55
7674,3543,302,2,372.34
7675,3543,326,2,312.16
7676,3543,117,1,375.85
7677,3543,428,2,129.61
7678,3543,152,1,318.77
7679,3544,253,1,107.03
7680,3544,190,3,68.0
7681,3544,198,2,57.93
7682,3544,238,2,240.31
7683,3544,121,1,177.89
7684,3545,477,3,371.15
7685,3545,145,1,336.41
7686,3545,275,2,117.58
7687,3545,333,1,283.56
7688,3546,152,2,307.18
7689,3546,274,1,31.58
7690,3546,387,3,50.27
7691,3546,428,1,136.24
7692,3546,104,1,358.87
7693,3547,320,2,384.38
7694,3547,447,3,104.16
7695,3547,419,3,143.92
7696,3548,322,3,132.75
7697,3548,141,3,125.66
7698,3548,107,2,73.2
7699,3548,324,2,298.16
7700,3548,301,3,159.56
7701,3549,212,3,297.35
7702,3549,156,3,334.82
7703,3549,164,3,392.27
7704,3549,388,3,382.94
7705,3549,300,1,323.93
7706,3550,407,3,273.32
7707,3551,173,2,260.24
7708,3552,158,2,39.66
7709,3552,268,3,278.56
7710,3552,212,2,330.58
7711,3553,204,1,325.05
7712,3553,118,1,373.34
7713,3554,410,2,324.35
7714,3554,323,3,306.74
7715,3554,373,2,275.96
7716,3554,482,2,94.81
7717,3554,146,2,415.63
7718,3555,131,3,109.13
7719,3556,282,1,328.62
7720,3556,416,2,214.32
7721,3556,206,3,110.48
7722,3556,476,2,386.8
7723,3557,484,1,135.77
7724,3557,275,2,104.7
7725,3557,134,3,251.43
7726,3558,449,1,108.26
7727,3558,496,1,355.96
7728,3559,313,1,289.23
7729,3559,423,3,210.97
7730,3559,491,2,189.79
7731,3559,413,2,192.81
7732,3559,270,3,71.66
7733,3560,183,1,444.21
7734,3560,391,2,255.34
7735,3560,186,3,260.79
7736,3561,463,3,223.87
7737,3561,318,1,330.34
7738,3561,490,1,302.85
7739,3562,156,3,471.57
7740,3562,240,1,53.33
7741,3562,469,3,328.27
7742,3562,417,3,379.19
7743,3562,164,2,367.16
7744,3563,102,2,285.9
7745,3563,386,2,159.62
7746,3563,141,3,148.88
7747,3564,346,3,198.23
7748,3564,183,3,363.4
7749,3564,213,2,367.44
7750,3565,188,2,163.29
7751,3565,170,2,187.94
7752,3566,459,3,239.31
7753,3566,192,2,67.35
7754,3567,471,2,96.12
7755,3567,249,1,299.03
7756,3567,375,1,371.35
7757,3567,463,3,235.97
7758,3567,289,3,123.05
7759,3568,459,3,231.67
7760,3568,305,3,231.98
7761,3568,485,3,96.44
7762,3568,322,3,120.62
7763,3568,110,3,466.89
7764,3569,153,1,172.5
7765,3569,494,2,410.41
7766,3569,233,1,62.15
7767,3569,375,1,351.76
7768,3569,350,1,366.94
7769,3570,491,2,187.14
7770,3570,108,3,204.77
7771,3570,227,2,158.15
7772,3570,152,3,304.67
7773,3570,140,1,334.31
7774,3571,221,1,194.61
7775,3571,170,3,177.01
7776,3572,223,2,133.69
7777,3572,101,3,422.92
7778,3573,432,1,166.52
7779,3573,346,2,180.25
7780,3573,193,2,452.41
7781,3574,353,1,43.09
7782,3575,266,1,283.41
7783,3576,104,1,352.12
7784,3577,273,2,31.23
7785,3577,313,2,300.91
7786,3578,135,1,189.75
7787,3578,221,1,162.12
7788,3578,283,1,111.81
7789,3579,217,3,289.31
7790,3579,377,3,442.94
7791,3579,173,2,214.9
7792,3579,202,1,183.9
7793,3579,209,1,68.0
7794,3580,116,1,111.64
7795,3580,435,2,346.86
7796,3580,161,1,79.36
7797,3580,296,3,169.3
7798,3580,464,2,280.19
7799,3581,207,2,434.5
7800,3582,269,1,253.77
7801,3582,255,2,377.93
7802,3583,487,3,340.44
7803,3583,172,2,113.68
7804,3583,259,3,202.83
7805,3583,472,1,235.14
7806,3583,405,2,165.73
7807,3584,209,3,76.37
7808,3584,309,2,94.94
7809,3584,334,2,221.82
7810,3584,429,1,206.68
7811,3584,162,3,102.88
7812,3585,450,2,41.92
7813,3586,248,1,344.09
7814,3586,455,3,273.36
7815,3586,266,2,301.66
7816,3586,258,2,60.03
7817,3587,205,1,191.47
7818,3587,332,2,151.89
7819,3587,305,1,276.06
7820,3587,425,1,239.0
7821,3587,434,2,78.26
7822,3588,153,1,144.12
7823,3588,165,2,334.22
7824,3588,422,2,467.84
7825,3589,253,1,97.87
7826,3589,179,3,428.8
7827,3589,308,2,170.88
7828,3589,246,1,415.29
7829,3590,361,3,345.63
7830,3590,347,3,281.93
7831,3590,346,3,196.09
7832,3590,423,1,265.28
7833,3591,310,3,250.08
7834,3591,146,3,406.34
7835,3591,213,1,339.57
7836,3591,497,3,191.99
7837,3591,469,3,300.43
7838,3592,332,1,144.73
7839,3593,442,2,457.32
7840,3593,391,2,324.91
7841,3593,409,2,192.49
7842,3593,377,2,469.45
7843,3594,282,2,258.51
7844,3594,313,3,342.94
7845,3594,207,3,437.8
7846,3594,268,3,344.63
7847,3595,315,3,275.38
7848,3596,357,2,306.92
7849,3596,464,2,315.0
7850,3597,486,1,372.58
7851,3598,296,1,150.63
7852,3598,289,3,125.73
7853,3598,198,1,50.61
7854,3598,332,3,125.14
7855,3599,359,2,110.39
7856,3599,123,2,338.89
7857,3599,198,1,49.01
7858,3599,495,1,68.13
7859,3599,484,2,108.3
7860,3600,141,1,158.17
7861,3601,209,1,62.08
7862,3601,433,1,125.56
7863,3601,371,3,72.3
7864,3601,286,3,394.33
7865,3602,460,1,269.71
7866,3602,172,3,116.29
7867,3602,119,2,411.19
7868,3603,124,1,349.91
7869,3603,477,3,449.63
7870,3604,396,3,204.55
7871,3604,284,1,346.42
7872,3605,224,3,67.82
7873,3606,399,2,133.73
7874,3606,341,1,183.69
7875,3606,439,2,403.96
7876,3606,325,3,26.79
7877,3606,300,2,245.12
7878,3607,226,2,419.15
7879,3607,383,3,264.45
7880,3608,404,2,281.21
7881,3608,489,2,324.15
7882,3609,231,3,342.82
7883,3609,361,2,433.24
7884,3609,239,1,244.99
7885,3610,180,1,81.56
7886,3610,134,2,203.2
7887,3610,386,3,145.94
7888,3610,390,3,252.65
7889,3611,359,3,125.96
7890,3611,126,1,190.04
7891,3611,364,1,364.12
7892,3611,106,1,275.88
7893,3611,222,3,440.95
7894,3612,249,1,267.4
7895,3613,160,1,29.6
7896,3613,425,2,276.01
7897,3613,228,1,40.65
7898,3613,273,1,26.43
7899,3613,486,2,371.79
7900,3614,128,2,234.75
7901,3614,188,2,174.41
7902,3614,403,1,388.78
7903,3615,173,3,225.81
7904,3616,491,1,172.88
7905,3616,310,1,211.87
7906,3616,404,1,262.36
7907,3617,192,2,56.31
7908,3617,367,3,159.68
7909,3617,270,1,56.42
7910,3617,436,3,189.59
7911,3618,224,3,85.27
7912,3618,351,1,22.23
7913,3619,348,3,362.76
7914,3619,140,1,360.72
7915,3619,311,1,250.96
7916,3620,408,2,386.91
7917,3620,268,1,321.91
7918,3620,374,1,265.59
7919,3621,321,1,278.25
7920,3622,138,1,401.97
7921,3622,498,2,358.8
7922,3622,311,3,243.05
7923,3622,346,1,162.59
7924,3622,188,3,130.56
7925,3623,152,1,247.16
7926,3624,433,1,123.7
7927,3624,367,3,140.58
7928,3624,451,1,290.54
7929,3624,383,2,244.22
7930,3624,162,1,122.26
7931,3625,124,1,355.71
7932,3625,482,2,93.68
7933,3625,273,3,28.85
7934,3625,304,3,375.15
7935,3626,108,1,180.09
7936,3626,125,3,47.83
7937,3626,172,3,132.78
7938,3626,320,1,292.65
7939,3626,305,2,217.66
7940,3627,126,1,219.8
7941,3627,304,3,325.45
7942,3627,338,3,180.16
7943,3627,385,3,324.86
7944,3628,363,3,279.46
7945,3628,146,3,426.75
7946,3628,416,1,214.2
7947,3628,373,1,331.41
7948,3629,483,1,294.81
