id_pedido,id_cliente,data_pedido,valor_total_pedido,status_pedido
3468,177,2024-03-17 22:11:00,3175.81,Processando
3469,173,2024-03-14 17:14:00,1008.62,Entregue
3470,274,2024-03-09 02:49:00,787.78,Entregue
3471,225,2024-03-09 11:27:00,3281.46,Entregue
3472,816,2024-02-20 16:52:00,1006.34,Enviado
3473,262,2024-04-24 18:48:00,143.9,Entregue
3474,170,2024-04-01 09:49:00,1227.79,Entregue
3475,764,2024-02-27 12:53:00,1291.05,Entregue
3476,429,2024-05-23 18:02:00,1571.42,Enviado
3477,479,2024-02-14 06:33:00,888.51,Entregue
3478,724,2024-03-09 02:41:00,1968.6,Processando
3479,981,2024-01-01 19:21:00,2115.77,Enviado
3480,896,2024-03-27 20:56:00,254.63,Enviado
3481,760,2024-03-09 05:05:00,3234.55,Enviado
3482,286,2024-03-01 10:49:00,701.21,Entregue
3483,17,2024-01-09 18:49:00,1144.11,Enviado
3484,547,2024-01-20 08:43:00,4123.43,Entregue
3485,313,2024-05-05 20:40:00,711.66,Entregue
3486,97,2024-03-16 07:29:00,2204.13,Entregue
3487,929,2024-05-13 08:17:00,1568.56,Enviado
3488,53,2024-04-11 23:24:00,3206.57,Processando
3489,771,2024-04-25 20:54:00,1625.55,Enviado
3490,426,2024-03-06 13:54:00,2227.2,Entregue
3491,696,2024-04-09 07:25:00,1597.96,Entregue
3492,829,2024-01-18 11:42:00,2035.58,Enviado
3493,711,2024-01-23 16:23:00,530.44,Entregue
3494,765,2024-06-04 18:02:00,588.59,Entregue
3495,153,2024-04-25 15:59:00,913.58,Entregue
3496,591,2024-01-29 00:49:00,1846.12,Entregue
3497,343,2024-01-11 22:29:00,1634.44,Entregue
3498,858,2024-05-23 12:01:00,1214.85,Enviado
3499,242,2024-04-03 13:48:00,1432.49,Entregue
3500,35,2024-03-27 01:14:00,1143.22,Entregue
3501,455,2024-03-09 13:37:00,1464.18,Entregue
3502,217,2024-01-07 12:30:00,436.23,Entregue
3503,682,2024-02-24 00:52:00,1096.51,Entregue
3504,718,2024-01-31 17:59:00,381.52,Enviado
3505,753,2024-02-16 13:26:00,1584.16,Entregue
3506,487,2024-05-27 20:17:00,750.68,Entregue
3507,630,2024-01-05 16:28:00,846.96,Entregue
3508,520,2024-04-20 10:13:00,1642.26,Entregue
3509,338,2024-06-22 19:51:00,2968.63,Entregue
3510,397,2024-04-30 06:36:00,1309.77,Entregue
3511,312,2024-06-23 05:44:00,1595.81,Entregue
3512,633,2024-05-08 15:25:00,931.14,Processando
3513,865,2024-03-21 20:20:00,2012.04,Entregue
3514,865,2024-06-20 20:19:00,2404.58,Entregue
3515,143,2024-01-31 22:29:00,1922.12,Processando
3516,664,2024-05-23 13:48:00,1457.43,Entregue
3517,80,2024-05-19 12:43:00,1149.76,Entregue
3518,31,2024-04-14 12:13:00,1482.09,Enviado
3519,63,2024-01-18 12:48:00,719.09,Enviado
3520,954,2024-06-22 00:30:00,1261.34,Enviado
3521,830,2024-05-28 18:11:00,1198.74,Entregue
3522,522,2024-06-06 02:43:00,1986.61,Entregue
3523,836,2024-05-17 05:31:00,598.58,Enviado
3524,158,2024-04-17 22:20:00,1402.68,Entregue
3525,788,2024-02-22 07:29:00,296.28,Processando
3526,756,2024-01-02 17:27:00,1485.4,Entregue
3527,316,2024-06-05 08:10:00,3633.55,Entregue
3528,299,2024-02-10 00:13:00,2881.77,Entregue
3529,606,2024-05-17 21:42:00,208.56,Enviado
3530,906,2024-01-23 21:49:00,2372.86,Enviado
3531,335,2024-03-18 21:40:00,1117.5,Entregue
3532,20,2024-01-29 09:22:00,1738.98,Entregue
3533,626,2024-04-17 14:01:00,2314.01,Entregue
3534,614,2024-02-15 02:39:00,2481.39,Enviado
3535,552,2024-04-22 06:00:00,403.63,Enviado
3536,622,2024-05-15 05:17:00,1132.16,Enviado
3537,935,2024-05-11 23:49:00,787.02,Enviado
3538,806,2024-03-03 01:44:00,1348.87,Enviado
3539,893,2024-06-26 21:52:00,1716.54,Entregue
3540,478,2024-05-17 03:26:00,657.57,Entregue
3541,881,2024-01-02 12:40:00,1291.12,Enviado
3542,657,2024-03-10 21:14:00,569.1,Entregue
3543,352,2024-06-14 16:37:00,2322.84,Entregue
3544,777,2024-01-14 03:24:00,1085.4,Entregue
3545,259,2024-05-28 23:42:00,1968.58,Enviado
3546,871,2024-06-16 16:05:00,1291.86,Enviado
3547,205,2024-04-24 01:07:00,1513.0,Entregue
3548,960,2024-06-02 04:26:00,1996.63,Entregue
3549,44,2024-04-24 01:13:00,4546.07,Processando
3550,645,2024-05-18 01:33:00,819.96,Entregue
3551,887,2024-01-17 14:10:00,520.48,Entregue
3552,542,2024-02-12 19:26:00,1576.16,Entregue
3553,667,2024-03-16 09:53:00,698.39,Entregue
3554,771,2024-01-08 21:54:00,3141.72,Processando
3555,151,2024-05-12 16:42:00,327.39,Entregue
3556,348,2024-05-24 05:41:00,1862.3,Entregue
3557,647,2024-03-11 02:04:00,1099.46,Entregue
3558,3,2024-04-18 18:43:00,464.22,Enviado
3559,615,2024-04-08 03:10:00,1902.32,Entregue
3560,416,2024-04-10 04:00:00,1737.26,Entregue
3561,544,2024-02-04 00:15:00,1304.8,Entregue
3562,468,2024-01-15 20:48:00,4324.74,Entregue
3563,945,2024-04-17 06:43:00,1337.68,Entregue
3564,271,2024-03-12 08:13:00,2419.77,Enviado
3565,610,2024-04-07 20:41:00,702.46,Enviado
3566,260,2024-03-26 16:43:00,852.63,Entregue
3567,497,2024-01-02 02:11:00,1939.68,Processando
3568,765,2024-03-16 21:59:00,3442.8,Entregue
3569,306,2024-02-11 21:56:00,1774.17,Enviado
3570,418,2024-06-01 00:37:00,2553.21,Processando
3571,949,2024-02-09 07:29:00,725.64,Enviado
3572,10,2024-02-16 17:58:00,1536.14,Enviado
3573,463,2024-04-13 22:03:00,1431.84,Enviado
3574,386,2024-06-15 14:00:00,43.09,Enviado
3575,773,2024-03-16 07:24:00,283.41,Enviado
3576,865,2024-06-25 09:02:00,352.12,Enviado
3577,228,2024-06-27 13:16:00,664.28,Entregue
3578,82,2024-06-28 17:52:00,463.68,Entregue
3579,377,2024-03-12 21:01:00,2878.45,Entregue
3580,895,2024-04-12 22:17:00,1953.0,Entregue
3581,921,2024-05-10 17:09:00,869.0,Enviado
3582,896,2024-05-25 14:31:00,1009.63,Enviado
3583,379,2024-03-11 22:25:00,2423.77,Entregue
3584,203,2024-02-02 07:27:00,1377.95,Processando
3585,413,2024-04-28 19:49:00,83.84,Entregue
3586,542,2024-04-14 09:37:00,1887.55,Processando
3587,382,2024-05-28 09:36:00,1166.83,Entregue
3588,992,2024-06-19 05:08:00,1748.24,Entregue
3589,975,2024-03-06 05:38:00,2141.32,Entregue
3590,189,2024-02-12 13:36:00,2736.23,Entregue
3591,12,2024-04-08 13:25:00,3786.09,Processando
3592,465,2024-05-25 18:26:00,144.73,Enviado
3593,914,2024-03-29 12:39:00,2888.34,Entregue
3594,931,2024-06-02 21:52:00,3893.13,Enviado
3595,937,2024-06-03 23:35:00,826.14,Enviado
3596,329,2024-05-21 23:30:00,1243.84,Entregue
3597,410,2024-05-22 16:29:00,372.58,Entregue
3598,462,2024-06-05 05:23:00,953.85,Entregue
3599,445,2024-01-04 09:07:00,1232.3,Enviado
3600,538,2024-02-14 01:33:00,158.17,Entregue
3601,827,2024-03-05 19:52:00,1587.53,Enviado
3602,336,2024-02-21 19:33:00,1440.96,Entregue
3603,1000,2024-06-02 02:09:00,1698.8,Entregue
3604,413,2024-01-03 00:00:00,960.07,Entregue
3605,297,2024-03-17 01:41:00,203.46,Entregue
3606,716,2024-04-29 12:09:00,1829.68,Entregue
3607,742,2024-01-18 09:47:00,1631.65,Entregue
3608,233,2024-01-09 09:46:00,1210.72,Entregue
3609,73,2024-02-25 09:07:00,2139.93,Processando
3610,529,2024-05-27 15:20:00,1683.73,Enviado
3611,651,2024-05-19 15:08:00,2530.77,Processando
3612,628,2024-05-18 13:41:00,267.4,Enviado
3613,688,2024-04-08 09:10:00,1392.28,Entregue
3614,684,2024-06-27 04:18:00,1207.1,Entregue
3615,338,2024-06-07 22:41:00,677.43,Enviado
3616,532,2024-02-16 07:21:00,647.11,Entregue
3617,32,2024-05-25 15:27:00,1216.85,Entregue
3618,966,2024-01-27 19:16:00,278.04,Entregue
3619,636,2024-04-12 04:58:00,1699.96,Entregue
3620,963,2024-05-19 01:41:00,1361.32,Entregue
3621,379,2024-04-12 17:08:00,278.25,Entregue
3622,88,2024-05-01 21:23:00,2402.99,Enviado
3623,958,2024-01-01 14:39:00,247.16,Entregue
3624,103,2024-05-14 13:36:00,1446.68,Enviado
3625,492,2024-02-09 20:58:00,1755.07,Entregue
3626,987,2024-03-15 00:19:00,1449.89,Enviado
3627,962,2024-03-19 15:16:00,2711.21,Enviado
3628,168,2024-03-22 07:04:00,2664.24,Entregue
3629,494,2024-06-18 19:20:00,1425.28,Entregue
3630,100,2024-01-04 01:31:00,1484.63,Entregue
3631,202,2024-06-13 05:04:00,1027.82,Entregue
3632,994,2024-03-30 01:14:00,3844.87,Entregue
3633,776,2024-05-27 21:11:00,2530.53,Entregue
3634,151,2024-06-26 10:53:00,110.38,Entregue
3635,856,2024-05-29 19:46:00,182.33,Processando
3636,204,2024-05-12 15:12:00,1088.55,Enviado
3637,42,2024-02-18 09:46:00,3479.92,Enviado
3638,301,2024-03-20 08:54:00,307.57,Entregue
3639,564,2024-06-04 00:49:00,3037.0,Enviado
3640,442,2024-01-07 14:47:00,317.47,Entregue
3641,426,2024-02-02 07:20:00,1630.1,Entregue
3642,946,2024-01-02 22:53:00,397.41,Entregue
3643,330,2024-01-20 19:04:00,2245.91,Entregue
3644,645,2024-01-09 22:35:00,1342.13,Entregue
3645,999,2024-04-01 02:30:00,1118.1,Entregue
3646,985,2024-06-17 05:55:00,1956.25,Entregue
3647,356,2024-01-21 08:22:00,129.69,Enviado
3648,995,2024-03-06 01:38:00,2034.63,Entregue
3649,572,2024-03-31 16:00:00,1439.77,Enviado
3650,558,2024-01-21 23:47:00,1729.09,Entregue
3651,329,2024-04-25 08:17:00,733.48,Entregue
3652,635,2024-04-10 21:23:00,1768.06,Enviado
3653,683,2024-01-30 12:03:00,986.67,Entregue
3654,841,2024-05-01 00:03:00,1291.73,Enviado
3655,602,2024-03-03 00:45:00,2123.6,Enviado
3656,915,2024-03-20 03:34:00,438.26,Enviado
3657,19,2024-03-04 19:59:00,396.08,Entregue
3658,560,2024-02-08 05:05:00,3129.57,Entregue
3659,25,2024-06-23 06:37:00,2368.94,Enviado
3660,788,2024-02-11 23:46:00,1582.56,Processando
3661,527,2024-04-05 17:35:00,1429.65,Enviado
3662,972,2024-03-12 20:44:00,4570.34,Entregue
3663,676,2024-04-23 17:34:00,566.86,Processando
3664,402,2024-03-23 05:38:00,926.8,Entregue
3665,93,2024-04-07 09:44:00,2847.46,Entregue
3666,615,2024-02-22 06:46:00,1422.05,Enviado
3667,739,2024-04-16 04:12:00,542.73,Processando
3668,195,2024-06-03 14:19:00,712.68,Enviado
3669,22,2024-05-08 16:57:00,1990.66,Processando
3670,788,2024-04-20 15:02:00,732.77,Entregue
3671,989,2024-06-03 17:30:00,1996.58,Entregue
3672,44,2024-06-01 05:02:00,3259.63,Entregue
3673,733,2024-01-31 19:44:00,2687.93,Entregue
3674,554,2024-06-26 20:56:00,2080.19,Entregue
3675,887,2024-02-26 02:05:00,2712.17,Enviado
3676,877,2024-02-07 12:24:00,165.6,Enviado
3677,344,2024-05-17 08:35:00,1810.12,Enviado
3678,49,2024-03-28 05:51:00,798.54,Enviado
3679,191,2024-06-17 03:07:00,1071.62,Entregue
3680,413,2024-01-09 09:29:00,227.04,Entregue
3681,689,2024-02-10 04:01:00,2646.13,Enviado
3682,616,2024-04-30 21:00:00,1831.51,Entregue
3683,975,2024-03-10 11:45:00,1253.24,Enviado
3684,492,2024-06-27 01:55:00,2709.68,Entregue
3685,914,2024-06-22 04:58:00,1180.4,Entregue
3686,202,2024-01-21 14:48:00,2498.38,Processando
3687,400,2024-01-19 19:36:00,1979.82,Enviado
3688,250,2024-05-27 08:26:00,2329.53,Entregue
3689,498,2024-04-09 13:08:00,573.09,Entregue
3690,185,2024-03-04 10:44:00,2150.12,Entregue
3691,385,2024-01-01 11:14:00,1263.85,Entregue
3692,142,2024-04-08 02:47:00,1936.81,Entregue
3693,17,2024-02-03 11:31:00,2205.61,Entregue
3694,929,2024-04-24 00:13:00,2174.25,Entregue
3695,530,2024-04-12 01:21:00,2680.43,Entregue
3696,54,2024-04-10 07:02:00,808.4,Enviado
3697,245,2024-04-21 00:23:00,3363.7,Processando
3698,749,2024-05-15 20:05:00,2482.55,Entregue
3699,440,2024-03-09 00:39:00,2643.1,Entregue
3700,124,2024-01-03 06:37:00,944.88,Processando
3701,122,2024-02-12 01:51:00,627.15,Entregue
3702,655,2024-01-08 04:23:00,1555.59,Enviado
3703,623,2024-03-08 10:10:00,1863.05,Entregue
3704,786,2024-04-27 11:36:00,791.87,Entregue
3705,612,2024-04-03 07:54:00,1666.65,Enviado
3706,665,2024-02-17 12:02:00,2325.34,Processando
3707,734,2024-05-16 13:02:00,972.64,Enviado
3708,991,2024-04-28 11:58:00,3155.32,Entregue
3709,505,2024-03-16 21:20:00,351.27,Enviado
3710,280,2024-06-10 18:08:00,586.83,Processando
3711,293,2024-05-22 19:18:00,2183.94,Entregue
3712,948,2024-03-25 07:32:00,1803.88,Processando
3713,571,2024-01-05 20:35:00,1567.61,Enviado
3714,562,2024-06-01 12:22:00,1302.51,Entregue
3715,543,2024-02-24 09:56:00,505.99,Entregue
3716,290,2024-03-25 12:25:00,1569.43,Enviado
3717,172,2024-06-01 21:23:00,3528.07,Enviado
3718,506,2024-06-06 15:03:00,1763.16,Enviado
3719,418,2024-04-07 00:15:00,48.44,Entregue
3720,419,2024-01-27 13:53:00,742.88,Enviado
3721,555,2024-04-18 00:28:00,1610.8,Processando
3722,460,2024-06-12 04:48:00,1778.99,Entregue
3723,944,2024-04-13 00:08:00,1078.54,Enviado
3724,819,2024-01-17 11:32:00,1886.2,Enviado
3725,73,2024-04-05 06:43:00,2901.56,Processando
3726,452,2024-02-28 21:46:00,1901.4,Entregue
3727,93,2024-04-18 15:51:00,1615.58,Processando
3728,434,2024-01-14 11:33:00,1185.04,Entregue
3729,64,2024-04-05 04:11:00,1636.81,Enviado
3730,77,2024-02-23 07:37:00,200.79,Enviado
3731,453,2024-05-25 08:03:00,962.96,Entregue
3732,992,2024-03-08 23:47:00,324.64,Enviado
3733,100,2024-06-23 10:44:00,396.43,Entregue
3734,940,2024-04-29 18:03:00,1620.6,Enviado
3735,472,2024-02-01 18:59:00,241.62,Entregue
3736,777,2024-06-13 16:40:00,1170.1,Entregue
3737,408,2024-04-21 23:59:00,3591.85,Enviado
3738,736,2024-04-13 18:13:00,1797.33,Entregue
3739,398,2024-02-01 17:15:00,581.22,Enviado
3740,331,2024-06-04 15:16:00,1341.27,Entregue
3741,573,2024-04-27 12:35:00,2077.75,Entregue
3742,384,2024-06-24 14:03:00,2516.48,Entregue
3743,994,2024-03-03 23:44:00,170.99,Entregue
3744,486,2024-01-23 17:16:00,1037.5,Enviado
3745,7,2024-06-13 03:36:00,1007.6,Enviado
3746,27,2024-06-03 11:27:00,1462.92,Entregue
3747,223,2024-02-18 04:44:00,2090.32,Entregue
3748,716,2024-05-02 06:50:00,381.2,Entregue
3749,216,2024-05-24 12:18:00,1113.69,Enviado
3750,191,2024-05-23 04:20:00,2441.26,Enviado
3751,168,2024-04-11 14:24:00,164.0,Entregue
3752,608,2024-06-16 05:16:00,797.07,Enviado
3753,485,2024-03-01 19:59:00,2613.62,Entregue
3754,230,2024-05-16 10:41:00,1121.64,Enviado
3755,140,2024-03-02 21:11:00,3637.5,Processando
3756,97,2024-03-05 22:00:00,1870.96,Processando
3757,632,2024-02-18 07:48:00,739.54,Entregue
3758,529,2024-03-12 09:08:00,130.06,Enviado
3759,305,2024-05-06 21:04:00,2518.45,Entregue
3760,538,2024-02-08 19:00:00,3178.43,Entregue
3761,495,2024-03-25 10:55:00,385.86,Processando
3762,863,2024-03-09 22:21:00,2348.4,Enviado
3763,399,2024-01-15 14:20:00,2015.6,Entregue
3764,707,2024-06-04 19:04:00,2137.04,Enviado
3765,983,2024-02-26 03:01:00,853.5,Processando
3766,853,2024-04-10 09:15:00,2963.88,Enviado
3767,159,2024-02-17 13:40:00,477.15,Entregue
3768,155,2024-02-02 15:28:00,2105.41,Entregue
3769,224,2024-02-22 02:26:00,1571.05,Entregue
3770,519,2024-06-28 01:25:00,823.72,Entregue
3771,306,2024-05-02 00:59:00,1047.86,Entregue
3772,4,2024-02-23 17:23:00,746.05,Processando
3773,388,2024-01-09 10:39:00,965.66,Enviado
3774,639,2024-05-08 09:08:00,730.44,Entregue
3775,87,2024-01-10 20:30:00,445.77,Entregue
3776,305,2024-01-14 04:57:00,731.79,Entregue
3777,19,2024-06-21 20:55:00,1565.36,Entregue
3778,801,2024-04-03 16:10:00,43.87,Entregue
3779,431,2024-02-05 11:36:00,311.34,Entregue
3780,863,2024-04-20 05:00:00,1110.11,Entregue
3781,251,2024-06-29 12:12:00,125.54,Entregue
3782,679,2024-04-01 20:54:00,951.73,Entregue
3783,967,2024-04-13 08:26:00,2938.27,Entregue
3784,290,2024-05-26 14:17:00,2798.05,Enviado
3785,498,2024-06-14 18:13:00,1737.82,Enviado
3786,948,2024-02-25 18:44:00,187.22,Entregue
3787,696,2024-05-04 23:36:00,2839.97,Entregue
3788,726,2024-03-12 19:50:00,1399.14,Processando
3789,614,2024-06-29 16:27:00,2274.96,Processando
3790,758,2024-06-07 10:52:00,1971.06,Enviado
3791,888,2024-03-13 19:44:00,1604.73,Entregue
3792,213,2024-02-06 13:49:00,1735.34,Entregue
3793,304,2024-02-25 04:08:00,939.9,Entregue
3794,999,2024-05-31 08:57:00,958.18,Enviado
3795,134,2024-01-26 05:45:00,2210.56,Entregue
3796,721,2024-05-16 20:04:00,1404.21,Entregue
3797,933,2024-01-27 10:39:00,2573.29,Enviado
3798,956,2024-03-27 07:16:00,2017.31,Processando
3799,717,2024-01-19 05:43:00,1172.04,Entregue
3800,760,2024-06-27 05:08:00,2001.86,Entregue
3801,837,2024-05-31 16:45:00,1850.69,Entregue
3802,962,2024-05-07 09:11:00,1625.46,Entregue
3803,952,2024-06-12 05:21:00,1499.27,Enviado
3804,473,2024-05-09 22:31:00,445.78,Processando
3805,526,2024-05-08 16:09:00,911.77,Entregue
3806,132,2024-02-22 14:33:00,3142.78,Entregue
3807,665,2024-05-03 01:21:00,1528.1,Entregue
3808,996,2024-03-15 02:24:00,647.71,Entregue
3809,394,2024-06-27 02:46:00,1238.31,Enviado
3810,741,2024-03-06 18:41:00,737.82,Enviado
3811,314,2024-04-29 23:36:00,304.29,Entregue
3812,996,2024-03-10 12:01:00,1400.55,Entregue
3813,333,2024-05-11 13:43:00,1525.43,Entregue
3814,276,2024-05-25 12:12:00,1006.22,Entregue
3815,555,2024-03-02 00:54:00,1160.43,Entregue
3816,941,2024-04-23 04:12:00,2719.32,Enviado
3817,123,2024-01-13 17:03:00,1089.57,Entregue
3818,145,2024-04-16 02:24:00,130.52,Entregue
3819,8,2024-01-26 13:20:00,628.67,Enviado
3820,327,2024-04-25 21:32:00,3102.03,Entregue
3821,285,2024-03-25 15:42:00,231.54,Entregue
3822,970,2024-04-12 10:20:00,1951.07,Entregue
3823,368,2024-05-06 11:06:00,510.21,Entregue
3824,177,2024-03-06 15:27:00,1019.91,Enviado
3825,8,2024-01-14 12:33:00,1335.0,Entregue
3826,534,2024-04-16 16:54:00,1642.23,Enviado
3827,700,2024-01-15 11:04:00,1572.32,Entregue
3828,362,2024-03-06 10:06:00,1276.05,Enviado
3829,914,2024-03-06 09:16:00,378.35,Processando
3830,525,2024-05-30 19:30:00,2635.11,Entregue
3831,6,2024-02-06 06:12:00,4173.71,Entregue
3832,935,2024-05-16 13:01:00,2017.75,Entregue
3833,239,2024-03-22 15:55:00,1318.55,Processando
3834,66,2024-04-25 00:15:00,1219.69,Entregue
3835,47,2024-06-08 09:51:00,2157.13,Entregue
3836,158,2024-02-24 16:41:00,3073.98,Entregue
3837,178,2024-01-12 22:21:00,424.17,Entregue
3838,554,2024-06-05 23:34:00,1396.8,Enviado
3839,624,2024-03-12 23:04:00,1249.32,Enviado
3840,685,2024-05-28 00:37:00,1082.82,Entregue
3841,654,2024-01-17 19:30:00,2711.06,Entregue
3842,889,2024-05-27 15:08:00,89.07,Entregue
3843,345,2024-02-09 17:17:00,1225.72,Enviado
3844,372,2024-04-09 19:17:00,180.12,Entregue
3845,306,2024-03-22 01:29:00,2533.53,Enviado
3846,772,2024-04-06 22:31:00,1406.33,Enviado
3847,522,2024-01-04 18:20:00,1334.82,Entregue
3848,655,2024-02-27 18:16:00,2544.6,Entregue
3849,910,2024-03-27 18:53:00,1664.63,Entregue
3850,562,2024-01-12 04:42:00,3356.05,Entregue
3851,2,2024-02-13 22:39:00,1496.69,Enviado
3852,151,2024-06-15 01:51:00,2307.94,Enviado
3853,93,2024-03-31 16:38:00,2351.9,Entregue
3854,144,2024-03-26 16:17:00,2504.94,Entregue
3855,892,2024-01-05 14:12:00,3213.6,Entregue
3856,158,2024-01-11 07:06:00,1409.46,Entregue
3857,451,2024-06-19 14:30:00,2426.43,Enviado
3858,448,2024-04-27 11:39:00,2542.57,Enviado
3859,972,2024-01-30 21:19:00,637.22,Processando
3860,921,2024-04-18 23:17:00,1106.96,Entregue
3861,704,2024-05-13 23:10:00,2153.96,Enviado
3862,513,2024-05-13 23:08:00,1251.75,Entregue
3863,328,2024-06-13 16:55:00,200.43,Enviado
3864,527,2024-03-11 03:36:00,1666.85,Entregue
3865,251,2024-06-14 07:10:00,2908.98,Entregue
3866,440,2024-01-08 23:41:00,978.45,Enviado
3867,562,2024-04-06 22:39:00,349.32,Entregue
3868,170,2024-04-27 13:53:00,569.77,Entregue
3869,951,2024-05-12 06:06:00,2177.8,Entregue
3870,455,2024-02-19 22:00:00,1996.45,Enviado
3871,187,2024-05-31 06:42:00,212.0,Entregue
3872,937,2024-06-23 02:23:00,2596.03,Processando
3873,832,2024-05-15 02:29:00,1157.7,Entregue
3874,154,2024-03-16 04:56:00,1872.7,Enviado
3875,371,2024-03-28 18:19:00,1256.46,Entregue
3876,562,2024-05-31 00:59:00,899.25,Entregue
3877,157,2024-03-01 04:29:00,877.98,Entregue
3878,226,2024-06-16 15:07:00,2822.89,Entregue
3879,515,2024-05-28 00:09:00,2110.7,Entregue
3880,234,2024-04-30 21:52:00,3444.17,Entregue
3881,37,2024-04-19 10:52:00,659.86,Enviado
3882,819,2024-05-18 20:40:00,730.3,Entregue
3883,688,2024-05-21 08:51:00,1655.21,Entregue
3884,458,2024-05-28 10:45:00,2669.0,Enviado
3885,643,2024-04-23 13:31:00,1896.49,Enviado
3886,208,2024-05-31 16:04:00,2143.86,Entregue
3887,900,2024-05-19 17:39:00,2241.75,Entregue
3888,864,2024-04-25 23:13:00,1303.68,Entregue
3889,68,2024-03-31 18:04:00,3051.32,Enviado
3890,617,2024-01-15 17:37:00,2141.5,Enviado
3891,523,2024-06-04 22:40:00,1300.43,Enviado
3892,415,2024-05-20 06:32:00,2342.7,Enviado
3893,525,2024-04-23 13:13:00,989.64,Entregue
3894,882,2024-02-09 00:43:00,2060.39,Entregue
3895,82,2024-02-08 07:37:00,242.92,Enviado
3896,112,2024-02-16 03:59:00,1130.93,Entregue
3897,684,2024-06-03 00:40:00,923.8,Entregue
3898,756,2024-01-23 17:56:00,1106.9,Entregue
3899,103,2024-02-09 18:41:00,779.38,Entregue
3900,536,2024-06-13 12:54:00,1356.01,Entregue
3901,781,2024-01-26 16:49:00,219.82,Enviado
3902,828,2024-01-07 20:52:00,3096.35,Entregue
3903,938,2024-04-12 12:45:00,2606.75,Entregue
3904,989,2024-06-01 01:55:00,455.33,Enviado
3905,466,2024-05-30 04:14:00,2888.71,Entregue
3906,151,2024-05-30 17:09:00,1009.92,Enviado
3907,622,2024-02-29 07:17:00,103.5,Entregue
3908,524,2024-06-18 13:42:00,884.54,Enviado
3909,924,2024-04-26 01:15:00,683.58,Entregue
3910,46,2024-04-17 15:20:00,1848.96,Entregue
3911,629,2024-04-15 16:50:00,1055.23,Entregue
3912,231,2024-02-18 10:22:00,2545.33,Entregue
3913,14,2024-05-04 14:15:00,1478.25,Entregue
3914,785,2024-02-13 21:57:00,2654.83,Entregue
3915,103,2024-03-23 10:21:00,1513.57,Entregue
3916,698,2024-03-22 14:43:00,711.09,Entregue
3917,367,2024-02-02 20:05:00,522.78,Entregue
3918,633,2024-06-03 21:56:00,1432.86,Entregue
3919,529,2024-03-11 22:52:00,570.19,Enviado
3920,46,2024-03-20 11:32:00,875.41,Entregue
3921,108,2024-01-20 09:04:00,2004.19,Enviado
3922,495,2024-01-14 20:58:00,831.58,Entregue
3923,771,2024-02-09 07:41:00,2973.81,Entregue
3924,872,2024-01-13 06:25:00,1793.47,Entregue
3925,455,2024-01-30 10:40:00,1104.92,Entregue
3926,839,2024-05-16 19:04:00,1205.64,Entregue
3927,597,2024-06-12 14:56:00,1682.49,Entregue
3928,633,2024-04-24 17:03:00,976.56,Entregue
3929,146,2024-02-29 20:19:00,1350.2,Entregue
3930,643,2024-03-09 11:27:00,1880.01,Entregue
3931,270,2024-04-15 15:36:00,1491.89,Entregue
3932,26,2024-02-29 13:46:00,179.86,Entregue
3933,977,2024-03-17 00:04:00,730.9,Entregue
3934,961,2024-02-04 19:20:00,746.98,Entregue
3935,777,2024-05-07 16:42:00,950.77,Enviado
3936,122,2024-03-31 18:31:00,365.1,Enviado
3937,724,2024-02-11 19:58:00,754.14,Entregue
3938,151,2024-06-18 14:14:00,3659.35,Enviado
3939,403,2024-05-23 23:13:00,2761.49,Entregue
3940,140,2024-05-24 02:21:00,1376.22,Entregue
3941,944,2024-06-29 21:19:00,357.4,Entregue
3942,842,2024-02-28 07:11:00,615.81,Enviado
3943,385,2024-04-05 02:35:00,509.13,Enviado
3944,757,2024-03-06 17:15:00,1434.48,Entregue
3945,817,2024-04-09 00:29:00,2472.37,Entregue
3946,308,2024-03-15 12:54:00,601.12,Entregue
3947,261,2024-04-09 05:46:00,760.07,Enviado
3948,761,2024-06-10 18:22:00,350.91,Entregue
3949,666,2024-01-22 20:31:00,1378.65,Enviado
3950,955,2024-06-05 03:27:00,653.91,Processando
3951,4,2024-03-27 00:10:00,2196.81,Entregue
3952,79,2024-05-11 21:06:00,1941.86,Entregue
3953,566,2024-01-19 20:53:00,3301.47,Entregue
3954,913,2024-01-26 07:50:00,4327.47,Entregue
3955,858,2024-03-11 21:30:00,1227.08,Enviado
3956,911,2024-01-15 22:37:00,1831.39,Enviado
3957,576,2024-02-22 22:31:00,1075.59,Entregue
3958,295,2024-01-07 23:08:00,2068.11,Entregue
3959,737,2024-02-02 17:25:00,3338.64,Enviado
3960,653,2024-03-02 06:49:00,770.29,Entregue
3961,832,2024-02-08 13:54:00,1923.27,Entregue
3962,993,2024-01-08 18:46:00,1568.7,Entregue
3963,394,2024-02-17 03:35:00,851.08,Entregue
3964,426,2024-04-06 14:29:00,1126.11,Enviado
3965,765,2024-04-06 13:26:00,1716.96,Entregue
3966,80,2024-01-01 04:20:00,2110.08,Entregue
3967,938,2024-03-02 08:11:00,2389.13,Entregue
3968,944,2024-01-09 04:50:00,476.39,Entregue
3969,132,2024-02-04 21:44:00,2291.22,Entregue
3970,276,2024-06-06 18:34:00,4509.71,Processando
3971,922,2024-02-23 23:28:00,2088.82,Entregue
3972,568,2024-02-26 13:31:00,2568.94,Enviado
3973,759,2024-01-05 03:30:00,1705.06,Entregue
